"id","name","street","location_id","postal_code","country","phone","brewery_type_id","url","web"
"11,367",Rushford Meadery and Winery,"8389 Liberty School Road","19,586","54963",USA,(920) 468-6323,8,/brewers/rushford-meadery-and-winery/17648/,https://www.facebook.com/RushfordMW
"11,368",Rushing Duck Brewing,"1 Battiato Lane","8,477","10918",USA,(845) 610-5440,4,/brewers/rushing-duck-brewing/15094/,https://www.facebook.com/RushingDuck
"11,370",Russell House Restaurant and Inn,"10333 Business 21","19,183","63050",USA,(636) 797-8501,6,/brewers/russell-house-restaurant-and-inn/28756/,https://www.facebook.com/The-Russell-House-Restaurant-and-Inn-1430766710506715/
"11,371",Russell Orchards,"143 Argilla Road","6,025","01938",USA,(978) 356 - 5366,7,/brewers/russell-orchards/4142/,https://www.facebook.com/russellorchards
"11,372",Russian River Brewing,"725 4th St","22,924","95404",USA,(707) 545-2337,5,/brewers/russian-river-brewing/1480/,https://www.facebook.com/russianriverbrewing
"11,373",Rust Belt Brewing Company,"530-A Mahoning Avenue","16,235","44502",USA,(330) 423-3818,4,/brewers/rust-belt/10644/,https://www.facebook.com/Rust.Belt.Brewing
"11,375",Rustic Brew,"117 1st Street NW","24,443","50441",USA,(641) 220-2055,6,/brewers/rustic-brew/17112/,https://www.facebook.com/rusticbrewhampton
"11,376",Rustic Rail Grill & Brewhouse,"1966 Velp Ave","19,302","54303",USA,,6,/brewers/rustic-rail-brewhouse/5977/,http://www.beerme.com/brewery.php?9159
"11,377",Rustic Road Brewing Company,"510 56th Street","12,851","53140",USA,(213) 537-6350,4,/brewers/rustic-road/14374/,https://www.facebook.com/pages/Rustic-Road-Brewing-Company/149149488471492?
"11,379",Rusty Barrel Brewing,"2314 Rutland Drive. Suite # 100","26,624","78723",USA,(512) 920-0843,1,/brewers/rusty-barrel-brewing/28813/,https://www.facebook.com/rustybarrelbrewing
"11,380",Rusty Beaver Brewery,"18043 Jefferson Davis Hwy","20,784","22546",USA,(540) 220-8100,4,/brewers/rusty-beaver-brewery/16883/,https://www.facebook.com/RustyBeaverBrewery
"11,381",Rusty Bucket Brewing,"2019 Griffin Creek Road","17,824","97501",USA,(541)  184-0523,4,/brewers/rusty-bucket-brewing/20926/,https://www.facebook.com/rustybucketbrewing
"11,382",Rusty Hop Brewing Company,"16712 NE 219th St","5,783","98604",USA,(360) 606-4303,1,/brewers/rusty-hop/24361/,https://www.facebook.com/RustyHop
"11,383",Rusty Nickel Brewing Company,"4350 Seneca Street",,"14120",USA,(585) 305-5199,4,/brewers/rusty-nickel/22462/,https://www.facebook.com/RustyNickelBrewingCo
"11,385",Rusty Rail Brewing Company,"5 North Eighth Street, Suite 1","23,600","17844",USA,(570) 966-7878,5,/brewers/rusty-rail/24083/,https://www.facebook.com/rustyrailbrewco
"11,386",Rusty Truck Brewing / Roadhouse 101,"4649 SW Highway 101","12,284","97367",USA,(541) 994-7729,6,/brewers/rusty-truck-brewing--roadhouse-101/13923/,https://www.facebook.com/RustyTruckBrewingCo
"11,387",Ruth McGowans Brewpub,"131 E First St","17,217","95425",USA,(707) 894-9610,6,/brewers/ruth-mcgowans-brewpub/5607/,https://www.facebook.com/groups/64907033326/
"11,391",Ryleighs Brew Pub & Raw Bar,"32-36 E Cross St","7,362","21230",USA,,6,/brewers/ryleighs-brew-pub-and-raw-bar/4076/,http://www.ryleighs.com
"11,396",Saba Tej (Organic Honey Wine) Company,"15 Park Ave","26,410","07070",USA,(888) 772-2283,8,/brewers/saba-tej-organic-honey-wine-company/5308/,http://www.heritagewines.com
"11,398",Sackets Harbor Brewing Co.,"212 W Main Street","24,287","13685",USA,(315) 646-2739,6,/brewers/sackets-harbor/607/,https://www.facebook.com/pages/Sackets-Harbor-Brewing-Company/144869608879317
"11,399",Sacramento Brewing Company,"2713 El Paseo Lane","22,470","95821",USA,,4,/brewers/sacramento/1008/,http://www.sacbrew.com/
"11,401",Sacrilege Brewery + Kitchen,"730 Main Street","26,239","94019",USA,(650) 276-7029,6,/brewers/sacrilege-brewery-kitchen/29835/,https://www.facebook.com/sacrilegebrewerykitchen
"11,402",Sactown Union Brewery,"1210 66th Street, Unit B","22,470","95819",USA,(916) 272-4472,4,/brewers/sactown-union-brewery/20758/,https://www.facebook.com/SactownUnion
"11,403",Saddle Mountain Brewing,"15651 West Roosevelt Street","25,040","85338",USA,(623) 249-5520,5,/brewers/saddle-mountain-brewing/20923/,https://www.facebook.com/SaddleMountainBrewingCompany
"11,404",Saddleback Brewery,"29851 Aventura, Suite D","18,899","92688",USA,,4,/brewers/saddleback-brewery/4352/,http://
"11,405",Saddlebock Brewery,"18244 Habberton Road","25,477","72764",USA,(479) 422-1797,4,/brewers/saddlebock-brewery/13625/,https://www.facebook.com/pages/Saddlebock-Brewery/289845801043866
"11,410",Safari Grill and Brewing Company,"101 S Madison Ave","16,569","66720",USA,,6,/brewers/safari-grill/6808/,http://www.tiogasuites.com/restaurantbar.html
"11,411",Safe Harbor Brewing Company,,"12,023",,USA,,1,/brewers/safe-harbor/25625/,https://www.facebook.com/Safe-Harbor-Brewing-Company-195091907191714
"11,413",Saga Meadery,"129 Seminole Plaza","21,680","24572",USA,(339) 221-3115,8,/brewers/saga-meadery/28774/,https://www.facebook.com/SagaMeadery
"11,415",Sagma Enterprises,PO Box 3251,"10,292","73083",USA,(405) 348-7429,2,/brewers/sagma-enterprises/13513/,http://www.africanbeersandwine.com/
"11,417",Sailfish Brewing Company,"130 North Second Street","26,424","34950",USA,(772) 577-4382,4,/brewers/sailfish/16471/,https://www.facebook.com/SailfishBrewingCompany
"11,420",Saint (St.) John Malt Brothers Craft Brewers,"9607 Wicker Ave",,"46373",USA,(219) 627-4294,4,/brewers/saint-st-john-malt-brothers-craft-brewers/22767/,https://www.facebook.com/pages/Saint-John-Malt-Brothers-Brewing/607683376012226
"11,421",Saint Archer Brewing Company (MillerCoors),"9550 Distrubution Ave","6,960","92121",USA,(858) 225-2337,4,/brewers/saint-archer-millercoors/16572/,https://www.facebook.com/pages/Saint-Archer-Brewing-Company/456335307737826
"11,422",Saint Arnold Brewing Company,"2000 Lyons Avenue","8,885","77020",USA,(713) 686-9494,5,/brewers/saint-arnold/224/,https://www.facebook.com/saintarnold
"11,424",Saint Benjamin Brewing Company,"1710 N. 5th Street","10,106","19122",USA,(215) 232-4305,4,/brewers/saint-benjamin/20308/,https://www.facebook.com/stbenjaminbrew
"11,426",Saint J Brewery,"2002 Memorial Drive","15,311","05819",USA,(802) 424-1700,5,/brewers/saint-j-brewery/26735/,https://www.facebook.com/saintjbrewery
"11,427",Saint James Brewery,,"4,820","11780",USA,(631) 707-3192,4,/brewers/saint-james-brewery/20002/,https://www.facebook.com/SaintJamesBrewery
"11,428",Saint Louis Brewery,"2100 Locust Street",,"63103",USA,(314) 241-BEER ext. 1,5,/brewers/saint-louis-brewery/1192/,https://www.facebook.com/schlafly.beer.fans
"11,429",Saint Patricks Brewing Company,"2842 W. Bowles Ave","6,949","80120",USA,(303) 718-7575,4,/brewers/saint-patricks/17719/,https://www.facebook.com/pages/Saint-Patricks-Brewing-Company/480878738611126
"11,430",Saint Sebastiaan Belgian Microbrewery,"1320 Commercial Way",482,"34660",USA,,6,/brewers/saint-sebastiaan-belgian-microbrewery/4061/,http://www.pubcrawler.com/Template/ReviewWC.cfm/flat/BrewerID=104002
"11,431",Saint Somewhere Brewing Company,"115 S. Ring Ave","9,673","34689",USA,(813) 503-6181,4,/brewers/saint-somewhere/8567/,https://www.facebook.com/saintsomewhere
"11,432",Saint Vitus Bar,"1120 Manhattan Ave","4,881","11222",USA,,1,/brewers/saint-vitus-bar/20447/,https://www.facebook.com/stvitusbar
"11,437",saké2me,"1750 Bridgeway B104","6,457","94965",USA,,9,/brewers/sake2me/9509/,https://www.facebook.com/pages/sake2me/10653234989
"11,438",SakeOne Corporation,"820 Elm St","23,926","97116",USA,(503) 357-7056,9,/brewers/sakeone-corporation/4153/,https://www.facebook.com/SakeOneOregon
"11,441",Salem Ale Works,"2027 25th Street SE","6,377","97302",USA,(503) 990-8486,4,/brewers/salem-ale-works/17463/,https://www.facebook.com/SalemAleWorks
"11,443",Salish Sea Brewing Company,"518 Dayton Street, Suite 104","15,400","98020",USA,,6,/brewers/salish-sea/18244/,https://www.facebook.com/SalishSeaBrewingCompany
"11,444",Salmon Creek Brewing,"108 W Evergreen Blvd","3,919","98660",USA,(360) 993-1827,6,/brewers/salmon-creek-brewing/3771/,https://www.facebook.com/pages/Salmon-Creek-Brewery-Pub/246856962721
"11,445",Salmon River Brewery,"411 Railroad Ave","10,597","83638",USA,(208) 634-4772,5,/brewers/salmon-river-brewery/9893/,https://www.facebook.com/pages/The-Salmon-River-Brewery/307253485670
"11,446",Saloon Door Brewing,"105A Magellan Circle","8,612","77598",USA,(409) 939-3992,5,/brewers/saloon-door-brewing/26749/,https://www.facebook.com/SouthernDrawBrewery/
"11,448",Salt Creek Brewery,"466 Old State Route 37","28,265","47421",USA,(812) 277-8277,4,/brewers/salt-creek-brewery/14794/,https://www.facebook.com/pages/Salt-Creek-Brewery/208730855899294
"11,450",Salt Marsh Brewing,"207 Bluffton Road","20,612","29910",USA,(843) 815-6300,6,/brewers/salt-marsh-brewing/28196/,https://www.facebook.com/Saltmarshbrew
"11,453",Salt Springs Brewery,"117 S Ann Arbor Street","14,003","48176",USA,(734) 295-9191,6,/brewers/salt-springs-brewery/23841/,https://www.facebook.com/saltspringsbrewery
"11,456",Saltwater Brewery,"1701 W. Atlantic Avenue","12,535","33444",USA,(561) 450.9519,4,/brewers/saltwater-brewery/18414/,https://www.facebook.com/SaltWaterBrewery
"11,458",Salty Nut Brewery,"2406 Clinton Ave W","4,790","35805",USA,(256) 425-5204,4,/brewers/salty-nut-brewery/17565/,https://www.facebook.com/pages/Salty-Nut-Brewery/249457161734105
"11,459",Salud Nanobrewery,"3306 N Davidson Street","13,372","28205",USA,(704) 900-7767,4,/brewers/salud-nanobrewery/27055/,https://www.facebook.com/Salud-Beer-Shop-287260674660967
"11,460",Salud Restaurant and Brewery,"537 SE Jackson Street","8,139","97470",USA,(541) 673-1574,5,/brewers/salud-brewery/30514/,https://www.facebook.com/SaludRoseburg
"11,462",Salvatore Vineyards Tasting Room,"7064 E 5th Ave.","20,028","85251",USA,(480) 423-2901,3,/brewers/salvatore-vineyards-tasting-room/27358/,https://www.facebook.com/PassionCellars
"11,464",Sam Bonds Brewing Company,"540 E 8th","20,189","97402",USA,(541) 246-8162,5,/brewers/sam-bonds/20831/,https://www.facebook.com/pages/Sam-Bonds-Brewing-Co/494263930605237
"11,470",San Andreas Brewing,"737 San Benito Street","5,011","95023",USA,,6,/brewers/san-andreas-brewing/2625/,http://beerme.com/breweries/us/ca/3707.shtml
"11,471",San Diego Brewing Company,"10450 Friars Rd","6,960","92120",USA,(619) 284-BREW,6,/brewers/san-diego/1159/,https://www.facebook.com/SanDiegoBrewing
"11,472",San Fernando Brewing Company,"425 Park Ave","11,585","91340",USA,(818) 745-6175,4,/brewers/san-fernando/27559/,https://www.facebook.com/San-Fernando-Brewing-Company-495787207106434
"11,473",San Francisco Brewing Co.,"1405 Franklin Street Suite 102","9,350","94109",USA,(415) 278-2206,4,/brewers/san-francisco/19019/,https://www.facebook.com/SanFranciscoBrewingCo
"11,474",San Francisco Brewing Company,"155 Columbus","9,350","94133",USA,,5,/brewers/san-francisco/464/,http://www.sfbrewing.com
"11,475",San Francisco Mead Company,"1180 Shafter Ave","9,350","94124",USA,(415) 819-4947,8,/brewers/san-francisco-mead-company/18754/,https://www.facebook.com/SFMeadCo
"11,477",San Juan Brewing Company,"1 Front Street","1,079","98250",USA,,6,/brewers/san-juan/2718/,http://www.sanjuanbrewing.com/
"11,478",San Luis Valley Brewing Company,"631 Main St.","22,688","81101",USA,(719) 587-2337,6,/brewers/san-luis-valley/6935/,https://www.facebook.com/San-Luis-Valley-Brewing-Co-145366725561589/
"11,479",San Marcos Brewery & Grill,"1080 W San Marcos Blvd","17,796","92069",USA,(760) 471-0050,5,/brewers/san-marcos-brewery/839/,https://www.facebook.com/pages/San-Marcos-Brewery-Grill/50553386629
"11,482",San Pedro Brewing Company,"331 W. 6th Street","3,204","90731",USA,(310) 831-5663,6,/brewers/san-pedro/2352/,https://www.facebook.com/pages/San-Pedro-Brewing-Co/117693451590826
"11,483",San Rafael Brewing Co.,"7110 Redwood Blvd",,"94945",USA,,4,/brewers/san-rafael/2591/,http://beerme.com/brewery.php?3724
"11,484","Sanctuary - Distillery, Brewery, Winery","902 E Saginaw Hwy","11,805","48837",USA,(517) 925-1530,4,/brewers/sanctuary--distillery-brewery-winery/31633/,https://www.facebook.com/SanctuaryGL
"11,485",Sanctuary Brewing Company,"147 1st Ave. E","17,834","28792",USA,(828) 595-9956,6,/brewers/sanctuary/29972/,https://www.facebook.com/sanctuarybrew
"11,486",Sanctum Brewing Company,"560 E Commercial St, Unit 21","15,115","91767",USA,(909) 345-0253,4,/brewers/sanctum/18681/,https://www.facebook.com/SanctumBrewingCo
"11,487",Sand City Brewing Company,"60 Main St","28,261","11768",USA,(631) 651-2766,4,/brewers/sand-city/25615/,https://www.facebook.com/Sand-City-Brewing-Co-667951593312574
"11,488",Sand Creek Brewing Company,"320 Pierce Street","16,426","54615",USA,(715) 284-7553,4,/brewers/sand-creek/886/,https://www.facebook.com/sandcreekbrewery
"11,490",Sandhill Crane Vineyards,"4724 Walz Road","10,564","49201",USA,(517) 764-0679,8,/brewers/sandhill-crane-vineyards/11261/,https://www.facebook.com/SandhillCraneVineyards
"11,492",Sandlot Brewery (MolsonCoors),"2145 Blake St","8,398","80205",USA,(303) 298-1587,6,/brewers/sandlot-brewery-molsoncoors/3168/,http://colorado.rockies.mlb.com/col/ballpark/information/index.jsp?content=blue_moon
"11,493",Sandude Brewing Company,"1401 Frietas Park","28,752","95380",USA,(209) 620-8005,4,/brewers/sandude/21749/,https://www.facebook.com/sandudebrew
"11,494",Sandy River Brewery & Public House,"38773 Proctor Blvd","13,637","97055",USA,(503) 668-0520,6,/brewers/sandy-river-brewerylic-house/14418/,https://www.facebook.com/pages/Sandy-River-Brewery-Public-House/117612938279966
"11,495",Sanford & Sentz (S&S) Farm Brewery,"274 Middle Road","12,412","12123",USA,(518) 336-0766,4,/brewers/sanford-and-sentz-ss-farm-brewery/20041/,https://www.facebook.com/sandsbrewery
"11,496",Sanfords Grub & Pub,,,,USA,,1,/brewers/sanfords-grub-and-pub/11999/,https://www.facebook.com/pages/Sanfords-Grub-and-Pub/194573793554
"11,497",Sanitas Brewing Company,"3550 Frontier Ave Unit A","18,719","80301",USA,(303) 332-2439,4,/brewers/sanitas/16985/,https://www.facebook.com/SanitasBrewing
"11,498",Santa Barbara Brewing Company,"501 State St","16,632","93101",USA,(805) 730-1040,6,/brewers/santa-barbara/2381/,https://www.facebook.com/SBBrewCo
"11,499",Santa Clara Valley Brewing,"101 E. Alma Ave","22,819","95112",USA,(408) 288-5181,4,/brewers/santa-clara-valley-brewing/16790/,https://www.facebook.com/SantaClaraValleyBrewing
"11,500",Santa Cruz Ale Works,"150 Dubois St. Ste. E","14,169","95060",USA,(831) 425-1182,4,/brewers/santa-cruz-ale-works/9309/,https://www.facebook.com/SantaCruzAleworks
"11,501",Santa Cruz Cider Co,,"14,169",,USA,,7,/brewers/santa-cruz-cider-co/20417/,https://www.facebook.com/santacruzciderco/
"11,502",Santa Cruz Mountain Brewing,"402 Ingalls St","14,169","95060",USA,(831) 425-4900,6,/brewers/santa-cruz-mountain-brewing/6112/,https://www.facebook.com/pages/Santa-Cruz-Mountain-Brewing/59113986812
"11,503",Santa Fe Brewing Company,"35 Fire Place","4,752","87508",USA,(505) 424-3333,5,/brewers/santa-fe/422/,https://www.facebook.com/SantaFeBrewing
"11,504",Santa Fe Cider Works,"4363 Center Place, Unit #9","4,752","87507",USA,,7,/brewers/santa-fe-cider-works/19048/,https://www.facebook.com/SantaFeCiderWorks
"11,505",Santa Fe Hops Brewhouse,"12120 Telegraph Rd.","16,877","90670",USA,,4,/brewers/santa-fe-hops-brewhouse/598/,http://www.beerme.com/breweries/us/ca/index.shtml
"11,506",Santa Maria Brewery,"112 Cuyama Ln","29,534","93444",USA,(805) 349-2090,4,/brewers/santa-maria-brewery/10019/,https://www.facebook.com/pages/Santa-Maria-Brewing-Co/117150054970172
"11,507",Santa Monica Brew Works,"1920 Colorado Avenue, Suite C","6,379","90404",USA,(310) 828-7629,4,/brewers/santa-monica-brew-works/21330/,https://www.facebook.com/SantaMonicaBrewWorks
"11,508",Santa Monica Distillery / Excalibur Brewing,"136 North 13th","22,023","93060",USA,(805) 933-2355,4,/brewers/santa-monica-distillery--excalibur-brewing/4829/,http://excaliburbrewery.com/
"11,509",Santa Rosa Bay Brewing,"54 Miracle Strip Parkway",,"32548",USA,,6,/brewers/santa-rosa-bay-brewing/2643/,http://www.pubcrawler.com/Template/ReviewWC.cfm?BrewerID=1951
"11,510",Santa Sidra,"1730 Camino Carlos Rey North Ste 103","4,752","87507",USA,(505) 424-6122,7,/brewers/santa-sidra/21154/,https://www.facebook.com/SantaSidra
"11,511",SanTan Brewing Company,"8 S San Marcos Pl","8,485","85225",USA,(480) 917 - 8700,5,/brewers/santan/9241/,https://www.facebook.com/SanTanBrewingCo
"11,512",Sante Adairius Rustic Ales,"103 Kennedy Dr","13,512","95010",USA,(831) 462-1227,4,/brewers/sante-adairius-rustic-ales/13912/,https://www.facebook.com/rusticales
"11,513",Santiam Brewing Company,"2544 19th St SE","6,377","97302",USA,,4,/brewers/santiam/14711/,https://www.facebook.com/SantiamBrewingCo
"11,514",Santos Brewing Company,"630 K St.","22,470","95814",USA,(626) 390-2040,4,/brewers/santos/21057/,https://www.facebook.com/santosbrewing
"11,515",Sap House Meadery,"6 Folsom Road","11,303","03814",USA,(603) 539-1672,8,/brewers/sap-house-meadery/13677/,https://www.facebook.com/saphousemeadery
"11,516",Sapphire Mountain Brewing Company,"50 Slicers Ave.","21,500","28774",USA,(828) 743-0220,1,/brewers/sapphire-mountain/10390/,https://www.facebook.com/groups/10466131859/
"11,519",Sapsucker Farms,"2752 215th Avenue","13,375","55051",USA,(320) 679-9195,7,/brewers/sapsucker-farms/23479/,https://www.facebook.com/pages/Sapsucker-Farms/178209968856386
"11,524",Sarasota Brewing Company,"6607 Gateway Ave","24,044","34231",USA,(941) 925-2337,6,/brewers/sarasota/3378/,https://www.facebook.com/sarasotabrew
"11,529",Sasquatch Brewing Company,"6440 S.W. Capitol Highway","10,960","97239",USA,(503) 402-1999,6,/brewers/sasquatch/14328/,https://www.facebook.com/SasquatchBrew
"11,530",Sass Brewing Company and Bakery,"711 Mortimer Street",896,"62312",USA,(217) 971-2783,6,/brewers/sass-and-bakery/27907/,https://www.facebook.com/sassbrewingcompanyandbakery
"11,531",Satulah Mountain Brewing Company,"454 Carolina Way","27,528","28741",USA,(828) 482-9794,4,/brewers/satulah-mountain/23415/,https://www.facebook.com/satulahmountainbrewing
"11,532",Sauced Brewing Company,"2300 First St, Ste #120","26,311","94550",USA,(925) 961-1300,5,/brewers/sauced/21869/,https://www.facebook.com/saucedbbqandspirits
"11,533",Saucony Creek Brewing Co.,"15032 Kutztown Rd","5,275","19530",USA,(610) 683-3128,5,/brewers/saucony-creek/16737/,https://www.facebook.com/SauconyCreekBrewing
"11,534",Saugatuck Brewing Company,"2948 Blue Star Hwy","7,195","49406",USA,(269) 857-7222,4,/brewers/saugatuck/6080/,https://www.facebook.com/saugatuckbrewingcompany
"11,536",Savannah River Brewing Co,"813 5th St.","22,505","30901",USA,(706) 426-8212,4,/brewers/savannah-river/31741/,https://www.facebook.com/SavannahRiverBrew
"11,537",Save The World Brewing,"1510 Resource Parkway","18,406","78654",USA,(830) 637-7654,4,/brewers/save-the-world-brewing/19188/,https://www.facebook.com/SaveTheWorldBrewing
"11,540",Saw Works Brewing Company,"708 East Depot Avenue","10,184","37917",USA,(865) 247-5952,4,/brewers/saw-works/11996/,https://www.facebook.com/SawWorksBrewing
"11,545",Sawgrass Brewing Company,"1221 N University Drive",,"33071",USA,(954) 227-2337,6,/brewers/sawgrass/22275/,http://www.sawgrassbrewing.com/
"11,546",Sawmill Brewing Company,"1110 E 10th Street","19,496","54452",USA,(715) 722-0230,6,/brewers/sawmill/29102/,https://www.facebook.com/Sawmillbrewing
"11,547",Sawtooth Brewery,"110 N. River Street","2,438","83333",USA,(208) 806-1368,5,/brewers/sawtooth-brewery/14233/,https://www.facebook.com/SawtoothBrewery
"11,548",Sawtooth Mountain Cider House,"202 Ski Hill Road","26,492","55612",USA,(218) 418-9280,7,/brewers/sawtooth-mountain-cider-house/30094/,https://www.facebook.com/Northshorewinery
"11,551",Scale House Brewpub,"23 Cinema Drive","20,861","14850",USA,(607) 257-2757,6,/brewers/scale-house-brewpub/17795/,https://www.facebook.com/pages/Scale-House-Brewery-and-Pub/259697235917
"11,552",Scamp Brewing Company,"402 16th St NE #107","7,650","98002",USA,,4,/brewers/scamp/31498/,https://www.facebook.com/Scamp-Brewing-Co-1740571966214249
"11,553",Scantic River Brewery,"25 Mill Road","26,796","01036",USA,(413) 537-3427,4,/brewers/scantic-river-brewery/17733/,https://www.facebook.com/scanticriver
"11,556",Scarlet Lane Brewing Company,"7724 Depot Street","25,940","46055",USA,(317) 336-1590,4,/brewers/scarlet-lane/19533/,https://www.facebook.com/scarletlanebrew
"11,557",Scars & Stripes Brewing Company,"323 N Industrail Suite L","29,805","76710",USA,(254) 836-7043,4,/brewers/scars-and-stripes/16213/,https://www.facebook.com/ScarsAndStripesBrewCo
"11,559",Scenic Brewing Company,"7253 Whipple Ave NW",,"44720",USA,(330) 768-7788,6,/brewers/scenic/24126/,https://www.facebook.com/scenicbrewing
"11,564",Schaefer Cider Co.,,"12,272",,USA,(616) 899-2298,7,/brewers/schaefer-cider-co/31626/,https://www.facebook.com/puxcider
"11,577",Schilling Beer Co.,"18 Mill Street","11,561","03561",USA,(603) 444-4800,5,/brewers/schilling-beer-co/19127/,https://www.facebook.com/schilling.beer
"11,579",SchillingBridge Winery & Microbrewery,"62193 710th Rd.","5,129","68420",USA,(402) 852-2400,4,/brewers/schillingbridge-winery-and-microbrewery/6298/,https://www.facebook.com/pages/SchillingBridge-Winery-Microbrewery/131606109794
"11,633",Schmohz Brewing Co.,"2600 Patterson Ave. SE","13,540","49546",USA,(616) 949-0860,4,/brewers/schmohz/5544/,https://www.facebook.com/SchmohzBrewery
"11,638",Schnitz Brewery & Pub,"2031 Newton Street","30,211","47546",USA,(812) 848-2739,6,/brewers/schnitz-brewery/25054/,https://www.facebook.com/Schnitz-Brewery-Pub-361984937328543
"11,645",Scholb Premium Ales,"2964 Columbia Street","13,628","90503",USA,(424) 731-3470,5,/brewers/scholb-premium-ales/27397/,https://www.facebook.com/drinkscholb/
"11,652",Schooner Exact Brewing Co.,"3901 1st Ave S","13,678","98134",USA,(206) 353-2453,4,/brewers/schooner-exact/8222/,https://www.facebook.com/pages/Schooner-Exact-Brewing-Co/31681449569
"11,653",Schooners Grille & Brewery,"4250 Lone Tree Way","28,437","94509",USA,(925) 776-1800,5,/brewers/schooners-brewery/3518/,https://www.facebook.com/pages/Schooners-Grille-and-Brewery/153056991381191
"11,655",Schram Vineyards Winery & Brewery,"8785 Airport Road","5,487","55387",USA,(952) 442-5105,4,/brewers/schram-vineyards-winery-and-brewery/19819/,https://www.facebook.com/pages/Schram-Vineyards-Winery-Brewery/160269494058104
"11,656",Schramms Mead,"327 West 9 Mile Road","18,107","48220",USA,(248) 4395000,8,/brewers/schramms-mead/17794/,https://www.facebook.com/SchrammsMeadery
"11,658",Schubros Brewery,"12893 Alcosta Blvd, Suite N","15,896","94583",USA,(925) 327 0700,4,/brewers/schubros-brewery/14836/,https://www.facebook.com/SchubrosBrewery
"11,660",Schulz Brau Brewing Company,"126 Bernard Avenue","10,184","37917",USA,(800) 245-9764,5,/brewers/schulz-brau/27370/,https://www.facebook.com/schulzbraubrewing
"11,682",Scofflaw Brewing Company,"1738 MacArthur Blvd NW","28,259","30318",USA,,4,/brewers/scofflaw/27112/,https://www.facebook.com/scofflawbrewingco
"11,683",Sconnie Beverage Company,PO Box 2537,542,"53703",USA,(608) 556-3112,1,/brewers/sconnie-beverage-company/14802/,https://www.facebook.com/sconniebeer
"11,684",Scorched Earth Brewing Company,"203 Berg Street","14,575","60102",USA,(224) 2098472,4,/brewers/scorched-earth/20330/,https://www.facebook.com/scorchedearthbrewing
"11,685",Scorpion Brewing,"929 Skinners Turn Road",352,"20736",USA,(410) 279-9700,4,/brewers/scorpion-brewing/21775/,https://www.facebook.com/ScorpionBrewing
"11,689",Scottsdale Beer Company,"8608 E Shea Blvd","20,028","85250",USA,(480)  219-1844,6,/brewers/scottsdale-beer-company/20756/,https://www.facebook.com/ScottsdaleBeerCompany
"11,690",Scout Brewing,"1516 SE 10th Ave","10,960","97202",USA,,5,/brewers/scout-brewing/25487/,https://www.facebook.com/ScoutBrews/
"11,691",Scrappy Punk Brewing Company,"9029A 112th Drive SE","4,586","98290",USA,(503) 810-1655,4,/brewers/scrappy-punk/30161/,https://www.facebook.com/scrappypunkbrew
"11,692",Scratch Brewing Company,"264 Thompson Road","20,012","62907",USA,,5,/brewers/scratch/16066/,https://www.facebook.com/pages/Scratch-Brewing-Company/286084918098477
"11,693",Scratchtown Brewing Company,"141 South 16th St.","20,319","68862",USA,(308) 728-5050,4,/brewers/scratchtown/15511/,https://www.facebook.com/scratchtownbrewing
"11,694",Screamin Hill Brewery,"83 Emleys Hill Road","8,648","08514",USA,(609) 758-8726,4,/brewers/screamin-hill-brewery/23666/,https://www.facebook.com/screaminhill  
"11,695",Screech Owl Brewing,"2323 Ralph Livengood Rd","7,328","26525",USA,(304) 379-4777,4,/brewers/screech-owl-brewing/26732/,https://www.facebook.com/Screech-Owl-Brewing-911321135628116
"11,697",Scriptown Brewing Company,"3922 Farnam St.","20,641","68131",USA,(402) 991-0506,4,/brewers/scriptown/23056/,https://www.facebook.com/Scriptownbrewing
"11,698",Scrooge & Marley Gifts,P.O. Box 140,"3,825","44256",USA,(330) 721-1480 ex23,1,/brewers/scrooge-and-marley-gifts/10967/,https://www.facebook.com/pages/Scrooge-Marley/156743887699830
"11,702",Scuttlebutt Brewing Co.,"1524 W Marine View Dr.","19,820","98201",USA,(425) 257-9316,5,/brewers/scuttlebutt/657/,https://www.facebook.com/profile.php?id=100003045796157
"11,704",Sea Dog Brewing  (Shipyard Brewing Co.),"1 Main St","29,786","04401",USA,(207) 725-0162,4,/brewers/sea-dog-brewing-shipyard/370/,https://www.facebook.com/SeaDogTopsham
"11,706",Seabright Brewery,"519 Seabright Avenue","14,169","95062",USA,(831) 426-BREW,6,/brewers/seabright-brewery/1510/,https://www.facebook.com/pages/Seabright-Brewery/40798702665
"11,708",Seapine Brewing Company,"2959 Utah Ave. South","13,678","98134",USA,(206) 682-7985,4,/brewers/seapine/15456/,https://www.facebook.com/SeapineBrewingCompany
"11,709",SeaQuake Brewing,"400 Front Street","24,422","95531",USA,(707) 465-4444,4,/brewers/seaquake-brewing/28691/,https://www.facebook.com/SeaQuakeBrewing
"11,710",Seaside Brewing Company,"851 Broadway Street","15,412","97138",USA,(503) 717-5451,6,/brewers/seaside/17824/,https://www.facebook.com/SeasideBrewingCompany
"11,711",Seattle Cider Company (Agrial),"4700 Ohio Ave S","13,678","98134",USA,(206) 762-0490,7,/brewers/seattle-cider-company-agrial/17682/,https://www.facebook.com/seattleciderco
"11,712",Sebago Brewing Company,"48 Sanford Drive","27,075","04038",USA,(207) 856-2537,6,/brewers/sebago/1780/,https://www.facebook.com/sebagobrewing
