,uid,name,price,rating,review_count,city,state,zip_code,latitude,longitude,name_norm,id,brewery_id,wtd_rating
7542,scamp-brewing-auburn,Scamp Brewing,2.0,4.0,6,Auburn,WA,98002,47.322,-122.22449,Scamp Brewing Company,"4,864","11,552",4.34479865772
7543,accomplice-beer-company-cheyenne,Accomplice Beer Company,2.0,4.0,67,Cheyenne,WY,82001,41.13182,-104.81422,Accomplice Beer Company,"8,117",,3.826
7544,horse-and-dragon-brewery-fort-collins,Horse and Dragon Brewery,1.0,4.5,59,Fort Collins,CO,80524,40.58956469,-105.0457529,Horse and Dragon Brewery,"8,123",,4.39747848484
7545,prost-brewing-fort-collins-fort-collins-2,Prost Brewing - Fort Collins,1.0,4.5,12,Fort Collins,CO,80524,40.5881874,-105.0742776,Prost Brewing - Fort Collins,"8,126",,4.34817455272
7546,northern-brewer-minneapolis,Northern Brewer,2.0,4.5,15,Minneapolis,MN,55403,44.893604,-93.28762,Northern Brewer,"8,208",,4.23541152167
7547,hop-n-grape-longview,Hop-N-Grape,2.0,4.0,188,Longview,WA,98632,46.131181,-122.93912,Hop-N-Grape,"8,154",,4.04692144374
7548,momac-brewing-company-portsmouth-2,MoMac Brewing Company,2.0,4.0,10,Portsmouth,VA,23703,36.86318891,-76.39824886,MoMac Brewing Company,"8,155",,3.6376146789
7549,the-honest-abe-cider-house-and-meadery-carson-2,The Honest Abe Cider House & Meadery,1.0,4.5,37,Carson,CA,90745,33.8693472,-118.2746878,The Honest Abe Cider House & Meadery,"8,160",,4.5
7550,zymurgy-brew-works-and-tasting-room-torrance-2,Zymurgy Brew Works & Tasting Room,1.0,5.0,32,Torrance,CA,90505,33.82080772,-118.3521605,Zymurgy Brew Works & Tasting Room,"8,161",,4.45693082428
7551,the-union-carson-city-2,The Union,2.0,4.0,44,Carson City,NV,89701,39.16538,-119.76746,The Union,"8,164",,4.09827586207
7552,beer-nv-taproom-and-spirits-reno,Beer NV Taproom & Spirits,2.0,4.5,119,Reno,NV,89511,39.43920739,-119.770092,Beer NV Taproom & Spirits,"8,166",,4.30385191156
7553,great-basin-brewing-reno,Great Basin Brewing,2.0,3.5,388,Reno,NV,89502,39.47626484,-119.7899403,Great Basin Brewing,"8,167",,3.66642758295
7554,hops-envy-gardnerville,Hops Envy,1.0,3.0,1,Gardnerville,NV,89460,38.8938789,-119.7688293,Hops Envy,"8,169",,3.0
7555,macduffs-pub-south-lake-tahoe-2,Macduffs Pub,2.0,4.5,1460,South Lake Tahoe,CA,96150,38.94427,-119.97074,Macduffs Pub,"8,170",,4.40974859446
7556,great-basin-taps-and-tanks-reno,Great Basin Taps & Tanks,1.0,5.0,1,Reno,NV,89502,39.4978264,-119.751121,Great Basin Taps & Tanks,"8,171",,4.1408446205
7557,mcps-taphouse-grill-south-lake-tahoe-3,McPs TapHouse Grill,2.0,3.0,428,South Lake Tahoe,CA,96150,38.9580536,-119.9430084,McPs TapHouse Grill,"8,172",,3.54832434966
7558,basecamp-beer-garden-south-lake-tahoe,Basecamp Beer Garden,2.0,4.5,54,South Lake Tahoe,CA,96150,38.96024,-119.94449,Basecamp Beer Garden,"8,173",,4.1450563204
7559,bjs-restaurant-and-brewhouse-reno,BJ's Restaurant & Brewhouse,2.0,3.5,258,Reno,NV,89511,39.40579,-119.748711,BJ's Restaurant & Brewhouse,"8,177",,3.72107351557
7560,mill-street-still-and-brew-reno,Mill Street Still and Brew,2.0,4.0,14,Reno,NV,89502,39.52544,-119.80581,Mill Street Still and Brew,"8,178",,4.12221032132
7561,padriacs-atlanta-2,Padriac's,2.0,3.5,83,Atlanta,GA,30339,33.864432,-84.476426,Padriac's,"8,183",,3.77288782342
7562,bottledog-bites-and-brews-cary-2,BottleDog Bites & Brews,1.0,5.0,27,Cary,NC,27513,35.79182425,-78.77637664,BottleDog Bites & Brews,"8,185",,4.54532967033
7563,brewers-republic-colorado-springs,Brewer's Republic,2.0,4.5,106,Colorado Springs,CO,80903,38.8355655,-104.8218724,Brewer's Republic,"8,191",,4.25835993886
7564,angels-trumpet-ale-house-phoenix,Angels Trumpet Ale House,2.0,4.0,887,Phoenix,AZ,85004,33.45705418,-112.0715672,Angels Trumpet Ale House,"8,193",,4.03292142582
7565,springfield-manor-winery-and-distillery-thurmont,Springfield Manor Winery & Distillery,3.0,3.5,37,Thurmont,MD,21788,39.5591789,-77.43150464,Springfield Manor Winery & Distillery,"8,194",,3.5
7566,246-wine-and-brew-tours-santa-barbara,246 Wine & Brew Tours,1.85714285714,5.0,53,Santa Barbara,CA,93101,34.42337,-119.70425,246 Wine & Brew Tours,"8,195",,4.25037670864
7567,backwards-distilling-company-mills,Backwards Distilling Company,2.0,5.0,12,Mills,WY,82644,42.85087189,-106.3639503,Backwards Distilling Company,"8,196",,5.0
7568,js-pub-and-grill-casper,J's Pub & Grill,2.0,4.0,75,Casper,WY,82604,42.8141618,-106.366277,J's Pub & Grill,"8,197",,4.0
7569,westwood-resort-and-brewery-new-smyrna-beach-2,Westwood Resort and Brewery,1.0,3.0,2,New Smyrna Beach,FL,32168,29.06199646,-80.95761871,Westwood Resort and Brewery,"8,199",,3.6887755102
7570,atlantic-beer-and-oyster-winter-park,Atlantic Beer and Oyster,2.0,4.0,102,Winter Park,FL,32789,28.60021019,-81.35075378,Atlantic Beer and Oyster,"8,200",,4.0
7571,bjs-restaurant-and-brewhouse-valencia,BJ's Restaurant & Brewhouse,2.0,2.5,495,Valencia,CA,91355,34.41750623,-118.5615746,BJ's Restaurant & Brewhouse,"8,201",,2.86334405145
7572,mount-shasta-brewing-weed-2,Mount Shasta Brewing,2.0,3.5,156,Weed,CA,96094,41.416053,-122.387038,Mount Shasta Brewing,"8,202",,3.5
7573,maddies-biergarten-castle-rock,Maddie's Biergarten,2.0,3.5,126,Castle Rock,CO,80104,39.372005,-104.859543,Maddie's Biergarten,"8,203",,3.78682684341
7574,blue-spruce-brewing-company-centennial,Blue Spruce Brewing Company,2.0,3.5,141,Centennial,CO,80122,39.5661213,-104.9401725,Blue Spruce Brewing Company,"8,206",,3.66343390805
7575,union-32-crafthouse-eagan,Union 32 Crafthouse,3.0,3.0,8,Eagan,MN,55121,44.85394,-93.13064,Union 32 Crafthouse,"8,209",,3.17849462366
7576,buddys-bites-and-brews-hayward,Buddy's Bites and Brews,2.0,4.0,977,Hayward,CA,94545,37.65057,-122.10962,Buddy's Bites and Brews,"8,212",,3.92430167598
7577,the-bistro-hayward,The Bistro,1.0,4.0,190,Hayward,CA,94541,37.67275,-122.0824,The Bistro,"8,213",,3.86490528415
7578,bjs-restaurant-and-brewhouse-san-antonio-3,BJ's Restaurant & Brewhouse,2.0,3.5,151,San Antonio,TX,78257,29.607736,-98.601247,BJ's Restaurant & Brewhouse,"8,215",,3.76117539332
7579,dove-mountain-brewing-company-marana,Dove Mountain Brewing Company,2.0,3.5,41,Marana,AZ,85658,32.42757404,-111.0795866,Dove Mountain Brewing Company,"8,217",,3.5
7580,1912-brewing-company-tucson,1912 Brewing Company,1.0,4.5,40,Tucson,AZ,85745,32.24657768,-110.9934592,1912 Brewing Company,"8,221",,4.27935898636
7581,tucson-hop-shop-tucson,Tucson Hop Shop,2.0,4.5,62,Tucson,AZ,85716,32.2660141,-110.9138489,Tucson Hop Shop,"8,233",,4.30806089926
7582,blackrock-brewers-tucson,Blackrock Brewers,1.0,4.5,12,Tucson,AZ,85710,32.20145391,-110.8231074,Blackrock Brewers,"8,234",,4.22749628054
7583,arizona-beer-house-tucson,Arizona Beer House,2.0,4.5,79,Tucson,AZ,85710,32.21953,-110.84132,Arizona Beer House,"8,235",,4.32559229547
7584,millstone-pizza-and-taproom-rock-hill,Millstone Pizza and Taproom,2.0,3.5,106,Rock Hill,SC,29730,34.9255894,-81.0254498,Millstone Pizza and Taproom,"8,239",,3.78926441352
7585,barking-duck-brewing-mint-hill,Barking Duck Brewing,1.0,4.0,10,Mint Hill,NC,28227,35.15247,-80.68,Barking Duck Brewing,"8,240",,3.83620689655
7586,pintville-craft-beer-pineville,Pintville Craft Beer,2.0,4.5,46,Pineville,NC,28134,35.0855837,-80.8909583,Pintville Craft Beer,"8,241",,4.5
7587,carolina-beer-temple-matthews,Carolina Beer Temple,2.0,4.5,69,Matthews,NC,28105,35.116789,-80.719317,Carolina Beer Temple,"8,242",,4.33745874587
7588,the-broken-spoke-charlotte,The Broken Spoke,2.0,4.0,72,Charlotte,NC,28217,35.18604,-80.8816,The Broken Spoke,"8,243",,4.11426173191
7589,growler-usa-americas-microbrew-pub-charlotte-2,Growler USA - America's Microbrew Pub,2.0,4.0,49,Charlotte,NC,28277,35.07085,-80.84407,Growler USA - America's Microbrew Pub,"8,244",,4.13128145518
7590,seaboard-taproom-and-wine-bar-matthews,Seaboard Taproom and Wine Bar,2.0,4.5,30,Matthews,NC,28105,35.11764,-80.72138,Seaboard Taproom and Wine Bar,"8,245",,4.27119628339
7591,jekyll-and-hyde-taphouse-and-grill-matthews,Jekyll & Hyde Taphouse and Grill,2.0,3.5,98,Matthews,NC,28105,35.11872101,-80.71916962,Jekyll & Hyde Taphouse and Grill,"8,246",,3.76748133062
7592,old-pineville-premium-pub-charlotte,Old Pineville Premium Pub,2.0,4.5,40,Charlotte,NC,28217,35.18048,-80.88011,Old Pineville Premium Pub,"8,247",,4.27694884907
7593,la-quinta-brewing-co-palm-desert,La Quinta Brewing Co,1.0,4.5,75,Palm Desert,CA,92211,33.76473,-116.30532,La Quinta Brewing Co,"8,250",,4.5
7594,bjs-restaurant-and-brewhouse-phoenix,BJ's Restaurant & Brewhouse,2.0,3.5,275,Phoenix,AZ,85050,33.67717386,-111.9765787,BJ's Restaurant & Brewhouse,"8,253",,3.80718771249
7595,brew-your-own-brew-scottsdale,Brew Your Own Brew,2.0,4.5,15,Scottsdale,AZ,85260,33.619644,-111.903465,Brew Your Own Brew,"8,254",,4.29860826852
7596,gordon-biersch-brewery-restaurant-phoenix-2,Gordon Biersch Brewery Restaurant,2.0,3.5,163,Phoenix,AZ,85054,33.6545123,-111.9295451,Gordon Biersch Brewery Restaurant,"8,255",,3.89154071829
7597,oggis-glendale,Oggi's,2.0,3.5,188,Glendale,AZ,85308,33.66639373,-112.2018138,Oggi's,"8,256",,3.59114070643
7598,wild-river-brewing-and-pizza-company-cave-junction,Wild River Brewing & Pizza Company,2.0,3.5,70,Cave Junction,OR,97523,42.170704,-123.645221,Wild River Brewing & Pizza Company,"8,258",,3.5
7599,mellow-mushroom-rome,Mellow Mushroom,2.0,3.5,38,Rome,GA,30161,34.25314,-85.17314,Mellow Mushroom,"8,264",,3.38571428571
7600,wild-flowers-saloon-healdsburg,Wild Flowers Saloon,2.0,4.0,87,Healdsburg,CA,95448,38.6139972,-122.8714158,Wild Flowers Saloon,"8,268",,4.07672552167
7601,the-wurst-restaurant-healdsburg,The Wurst Restaurant,2.0,4.0,402,Healdsburg,CA,95448,38.6101151,-122.8709869,The Wurst Restaurant,"8,269",,4.04163763066
7602,ace-premium-hard-ciders-sebastopol,ACE Premium Hard Ciders,1.0,4.5,17,Sebastopol,CA,95472,38.42536127,-122.8484076,ACE Premium Hard Ciders,"8,272",,4.22612704918
7603,pies-and-pints-montgomery-montgomery,Pies & Pints Montgomery,2.0,4.0,37,Montgomery,AL,36117,32.3603833,-86.1654359,Pies & Pints Montgomery,"8,273",,3.83669950739
7604,mellow-mushroom-montgomery-2,Mellow Mushroom,2.0,3.0,43,Montgomery,AL,36116,32.34028285,-86.17769533,Mellow Mushroom,"8,274",,3.35481651376
7605,glacial-till-tasting-room-ashland,Glacial Till Tasting Room,2.0,4.0,18,Ashland,NE,68003,41.03884,-96.36893,Glacial Till Tasting Room,"8,279",,4.0
7606,bircus-brewing-ludlow,Bircus Brewing,1.0,4.0,1,Ludlow,KY,41016,39.09365,-84.54945,Bircus Brewing,"8,281",,4.0
7607,the-pub-at-crestview-hills-crestview-hills,The Pub at Crestview Hills,2.0,4.0,92,Crestview Hills,KY,41017,39.02520505,-84.57884247,The Pub at Crestview Hills,"8,282",,4.0
7608,the-barrow-house-clifton,The Barrow House,2.0,4.0,234,Clifton,NJ,07013,40.8717056,-74.172376,The Barrow House,"8,283",,3.82681564246
7609,side-project-brewing-maplewood,Side Project Brewing,2.0,4.5,8,Maplewood,MO,63143,38.61187744,-90.32189178,Side Project Brewing,"8,284",,4.2912371134
7610,global-brew-tap-house-saint-louis,Global Brew Tap House,1.0,4.5,20,Saint Louis,MO,63119,38.6091099,-90.36532793,Global Brew Tap House,"8,285",,4.0685901385
7611,craft-beer-cellar-clayton-clayton,Craft Beer Cellar Clayton,2.0,5.0,59,Clayton,MO,63105,38.65235901,-90.3418045,Craft Beer Cellar Clayton,"8,286",,5.0
7612,anheuser-busch-companies-saint-louis-3,Anheuser-Busch Companies,1.0,4.0,11,Saint Louis,MO,63123,38.5468813,-90.3487503,Anheuser-Busch Companies,"8,287",,4.01336072269
7613,the-filling-station-east-nashville,The Filling Station East,2.0,4.5,23,Nashville,TN,37206,36.17582703,-86.75660706,The Filling Station East,"8,288",,4.27776280929
7614,tenn-sixteen-nashville,Tenn Sixteen,2.0,3.5,218,Nashville,TN,37206,36.17729181,-86.75032641,Tenn Sixteen,"8,289",,3.74324569028
7615,cidercade-dallas,Cidercade,2.0,4.5,58,Dallas,TX,75207,32.80579126,-96.84589481,Cidercade,"8,292",,4.22392181978
7616,steamers-clam-bar-and-grill-cedar-key,Steamers Clam Bar & Grill,2.0,3.5,118,Cedar Key,FL,32625,29.135143,-83.0299365,Steamers Clam Bar & Grill,"8,293",,3.5
7617,region-ale-tap-house-and-eatery-schererville,Region Ale Tap House & Eatery,2.0,3.0,34,Schererville,IN,46375,41.50137232,-87.47158211,Region Ale Tap House & Eatery,"8,294",,3.0
7618,jjs-smoke-n-bbq-loomis,JJ's smoke N BBQ,2.0,4.0,26,Loomis,CA,95648,38.916934,-121.290589,JJ's smoke N BBQ,"8,295",,4.11487383798
7619,disk-o-dawg-albuquerque-2,Disk-O-Dawg,1.52272727273,4.0,1,Albuquerque,NM,87102,35.10012147,-106.6488569,Disk-O-Dawg,"8,296",,4.07697465708
7620,main-street-cafe-sedan,Main Street Cafe,1.0,4.5,4,Sedan,KS,67361,37.1265831,-96.1890564,Main Street Cafe,"8,297",,4.5
7621,red-rock-place-murray-9,Red Rock Place,2.0,3.5,177,Murray,UT,84107,40.63506752,-111.8860853,Red Rock Place,"8,298",,3.5
7622,5-west-pub-cape-may,5 West Pub,2.0,4.0,117,Cape May,NJ,08204,38.98297313,-74.94227909,5 West Pub,"8,299",,4.10766423358
7623,the-pub-beavercreek-beavercreek-3,The Pub Beavercreek,2.0,3.5,130,Beavercreek,OH,45440,39.69512243,-84.10277268,The Pub Beavercreek,"8,300",,3.46385068762
7624,cultures-grill-and-bar-fredericksburg,Cultures Grill & Bar,2.0,3.5,97,Fredericksburg,TX,78624,30.27246,-98.86781,Cultures Grill & Bar,"8,306",,3.61919068056
7625,harbor-head-brewing-northport,Harbor Head Brewing,1.0,5.0,1,Northport,NY,11768,40.90126038,-73.34317017,Harbor Head Brewing,"8,307",,4.75520833333
7626,sapsuckers-huntington,Sapsuckers,2.0,4.0,320,Huntington,NY,11743,40.87128,-73.42771,Sapsuckers,"8,308",,4.0
7627,petes-pizza-goldendale,Pete's Pizza,2.0,3.5,6,Goldendale,WA,98620,45.81903458,-120.8179703,Pete's Pizza,"8,310",,3.93023255814
7628,main-street-cafe-safford,Main Street Cafe,1.0,4.5,16,Safford,AZ,85546,32.83320397,-109.7135829,Main Street Cafe,"8,311",,4.5
7629,main-street-cafe-hurricane,Main Street Cafe,2.0,4.5,150,Hurricane,UT,84737,37.1744,-113.2883,Main Street Cafe,"8,312",,3.78571428571
7630,sullivans-publick-house-pawtucket,Sullivan's Publick House,2.0,4.0,108,Pawtucket,RI,02861,41.8782654,-71.3524551,Sullivan's Publick House,"8,313",,4.02441368704
7631,walkabout-brewing-company-medford-3,Walkabout Brewing Company,1.0,4.5,13,Medford,OR,97501,42.347667,-122.902654,Walkabout Brewing Company,"8,321",,4.34962075409
7632,common-block-brewing-company-medford,Common Block Brewing Company,2.0,4.0,82,Medford,OR,97501,42.32917001,-122.8725499,Common Block Brewing Company,"8,322",,4.13722343231
7633,osmos-alehouse-medford-3,Osmo's Alehouse,2.0,4.5,14,Medford,OR,97501,42.32181052,-122.8679723,Osmo's Alehouse,"8,324",,4.35159470601
7634,ram-restaurant-and-brewery-medford-3,Ram Restaurant & Brewery,2.0,3.0,134,Medford,OR,97501,42.34297104,-122.8834585,Ram Restaurant & Brewery,"8,325",,3.41781110456
7635,immortal-spirits-and-distilling-company-medford-3,Immortal Spirits & Distilling Company,2.0,5.0,98,Medford,OR,97501,42.32510641,-122.8706988,Immortal Spirits & Distilling Company,"8,326",,4.73532143226
7636,beerworks-medford,Beerworks,2.0,4.5,44,Medford,OR,97501,42.3274199,-122.87094,Beerworks,"8,327",,4.39352428394
7637,beerworks-jville-jacksonville,Beerworks Jville,2.0,4.5,7,Jacksonville,OR,97530,42.31439,-122.96899,Beerworks Jville,"8,328",,4.34841954023
7638,frau-kemmling-schoolhaus-brewhaus-jacksonville,Frau Kemmling Schoolhaus Brewhaus,2.0,4.0,188,Jacksonville,OR,97530,42.31508347,-122.9631901,Frau Kemmling Schoolhaus Brewhaus,"8,329",,4.09075268817
7639,jville-tavern-jacksonville,J'Ville Tavern,2.0,4.5,16,Jacksonville,OR,97530,42.31406403,-122.9681778,J'Ville Tavern,"8,330",,4.36422136422
7640,sweetwater-tavern-centreville-centreville,Sweetwater Tavern - Centreville,2.0,4.0,561,Centreville,VA,20121,38.82924,-77.43916,Sweetwater Tavern - Centreville,"8,331",,4.0
7641,dogfish-head-alehouse-fairfax,Dogfish Head Alehouse,2.0,4.0,491,Fairfax,VA,22033,38.8802878,-77.3966442,Dogfish Head Alehouse,"8,332",,4.0
7642,main-street-cafe-balsam-lake-2,Main Street Cafe,1.0,5.0,3,Balsam Lake,WI,54810,45.44995674,-92.45327878,Main Street Cafe,"8,333",,5.0
7643,saras-tipsy-pies-marine-on-st-croix,Sara's Tipsy Pies,2.0,5.0,1,Marine on St. Croix,MN,55047,45.198547,-92.769234,Sara's Tipsy Pies,"8,334",,5.0
7644,sals-angus-grill-stillwater-2,Sal's Angus Grill,2.0,3.5,24,Stillwater,MN,55082,45.12353516,-92.89862061,Sal's Angus Grill,"8,335",,3.8170984456
7645,pizzeria-da-lino-santa-fe,Pizzeria Da Lino,2.0,4.0,77,Santa Fe,NM,87501,35.68945,-105.944,Pizzeria Da Lino,"8,347",,3.90580392157
7646,fairmont-liquor-store-fairmont,Fairmont Liquor Store,2.0,3.5,3,Fairmont,MN,56031,43.6706415,-94.4469314,Fairmont Liquor Store,"8,348",,3.5
7647,brewers-outlet-chadds-ford,Brewers Outlet,1.0,4.5,3,Chadds Ford,PA,19317,39.8526535,-75.53937531,Brewers Outlet,"8,350",,4.5
7648,ejs-bbq-and-take-out-chadron,EJ's BBQ & Take-Out,2.0,5.0,6,Chadron,NE,69337,42.82994,-103.00089,EJ's BBQ & Take-Out,"8,351",,5.0
7649,warehouse-beverage-inc-cleveland,Warehouse Beverage Inc,2.0,4.5,27,Cleveland,OH,44121,41.5203575,-81.52276777,Warehouse Beverage Inc,"8,352",,4.07143019865
7650,12-west-brewing-gilbert,12 West Brewing,2.0,4.0,48,Gilbert,AZ,85296,33.321671,-111.726259,12 West Brewing,"8,367",,4.0
7651,the-whining-pig-gilbert-gilbert,The Whining Pig - Gilbert,1.0,4.5,125,Gilbert,AZ,85295,33.304851,-111.756208,The Whining Pig - Gilbert,"8,371",,4.19394879752
7652,the-casual-pint-chandler,The Casual Pint,2.0,4.0,57,Chandler,AZ,85248,33.26098,-111.86038,The Casual Pint,"8,372",,3.91168990976
7653,tipsy-cactus-taproom-and-bottle-shop-mesa-3,Tipsy Cactus TapRoom & Bottle Shop,2.0,4.5,42,Mesa,AZ,85210,33.36533,-111.8602,Tipsy Cactus TapRoom & Bottle Shop,"8,375",,4.19962686567
7654,brew-your-own-brew-gilbert,Brew Your Own Brew,2.0,5.0,24,Gilbert,AZ,85233,33.3783527,-111.8196336,Brew Your Own Brew,"8,378",,4.10847457627
7655,hungry-monk-chandler,Hungry Monk,2.0,3.5,302,Chandler,AZ,85224,33.30653,-111.8728027,Hungry Monk,"8,379",,3.73510783511
7656,uncle-bears-brewery-phoenix,Uncle Bear's Brewery,2.0,3.5,277,Phoenix,AZ,85044,33.31717058,-111.9765082,Uncle Bear's Brewery,"8,380",,3.80601045391
7657,barnone-gilbert,Barnone,2.0,4.0,13,Gilbert,AZ,85296,33.3216632,-111.7262523,Barnone,"8,383",,4.0
7658,thirsty-lion-gastropub-and-grill-gilbert-2,Thirsty Lion Gastropub & Grill,2.0,3.0,209,Gilbert,AZ,85297,33.3070149,-111.7433251,Thirsty Lion Gastropub & Grill,"8,384",,3.48553846154
7659,bricktown-brewery-shawnee,Bricktown Brewery,2.0,3.5,60,Shawnee,OK,74804,35.3815,-96.92914,Bricktown Brewery,"8,385",,3.39925373134
7660,the-barrel-run-chicago,The Barrel Run,2.0,5.0,41,Chicago,IL,60647,41.89284488,-87.63122072,The Barrel Run,"8,386",,4.47387318584
7661,town-hall-burger-and-beer-durham,Town Hall Burger and Beer,2.0,4.0,228,Durham,NC,27713,35.90097777,-78.96112477,Town Hall Burger and Beer,"8,387",,4.05489976142
7662,the-stillery-nashville,The Stillery,2.0,4.5,833,Nashville,TN,37201,36.16225,-86.7757,The Stillery,"8,393",,4.46890530853
7663,the-picnic-tap-nashville,The Picnic Tap,1.0,4.5,22,Nashville,TN,37208,36.1700134,-86.7891159,The Picnic Tap,"8,394",,4.27606334842
7664,patrick-henrys-pub-and-grille-richmond,Patrick Henry's Pub & Grille,2.0,4.0,71,Richmond,VA,23223,37.53277,-77.42036,Patrick Henry's Pub & Grille,"8,395",,3.99263085399
7665,sam-adams-brewpub-richmond,Sam Adams Brewpub,2.0,2.0,13,Richmond,VA,23250,37.50678961,-77.33134747,Sam Adams Brewpub,"8,396",,3.70922698838
7666,closed-for-business-charleston,Closed For Business,2.0,4.0,382,Charleston,SC,29403,32.788589,-79.9382681,Closed For Business,"8,397",,4.11766489327
7667,kudu-coffee-and-craft-beer-charleston,Kudu Coffee & Craft Beer,1.0,4.5,313,Charleston,SC,29403,32.78721402,-79.93774242,Kudu Coffee & Craft Beer,"8,398",,4.47967217749
7668,charleston-beer-works-charleston-2,Charleston Beer Works,2.0,4.0,59,Charleston,SC,29403,32.79021,-79.93886,Charleston Beer Works,"8,399",,4.30699400137
7669,famularis-pizzeria-brewpub-charleston,Famulari's Pizzeria Brewpub,2.0,4.0,33,Charleston,SC,29412,32.71590526,-79.96784345,Famulari's Pizzeria Brewpub,"8,401",,4.35267263109
7670,swig-and-swine-charleston,Swig & Swine,2.0,4.5,690,Charleston,SC,29407,32.783829,-79.997939,Swig & Swine,"8,402",,4.48888611105
7671,bohemian-bull-charleston,Bohemian Bull,2.0,4.0,181,Charleston,SC,29412,32.7082989,-79.964557,Bohemian Bull,"8,403",,4.190945885
7672,mellow-mushroom-chattanooga-2,Mellow Mushroom,2.0,3.5,73,Chattanooga,TN,37421,35.0424999,-85.15047,Mellow Mushroom,"8,404",,3.9599958394
7673,fat-bellys-pub-warwick,Fat Belly's Pub,2.0,4.0,16,Warwick,RI,02818,41.6455815,-71.4540145,Fat Belly's Pub,"8,405",,4.0
7674,44-bar-and-outwest-grill-st-ignatius,44 Bar & Outwest Grill,1.0,4.0,10,St Ignatius,MT,59865,47.3871355,-114.0968098,44 Bar & Outwest Grill,"8,406",,4.0
7675,fergedaboudit-vineyard-and-winery-hanover,Fergedaboudit Vineyard & Winery,2.0,4.0,9,Hanover,IL,61041,42.26494141,-90.30397743,Fergedaboudit Vineyard & Winery,"8,407",,4.0
7676,go-fish-marina-bar-and-grill-princeton,Go Fish Marina Bar & Grill,2.0,3.5,30,Princeton,IA,52768,41.67401147,-90.33972658,Go Fish Marina Bar & Grill,"8,408",,3.5
7677,350-grille-eldridge,350 Grille,2.0,3.5,11,Eldridge,IA,52748,41.6552689,-90.578985,350 Grille,"8,409",,3.5
7678,vbgb-beer-hall-and-garden-charlotte-2,VBGB Beer Hall and Garden,1.0,4.5,291,Charlotte,NC,28206,35.240667,-80.845087,VBGB Beer Hall and Garden,"8,411",,4.41818091352
7679,craft-tasting-room-and-growler-shop-charlotte,Craft Tasting Room & Growler Shop,2.0,4.5,104,Charlotte,NC,28203,35.22000122,-80.85693359,Craft Tasting Room & Growler Shop,"8,412",,4.34511778169
7680,flight-charlotte,Flight,2.0,3.5,49,Charlotte,NC,28202,35.22783,-80.83911,Flight,"8,415",,3.97261323864
7681,dilworth-tasting-room-charlotte,Dilworth Tasting Room,2.0,4.5,53,Charlotte,NC,28203,35.20869827,-80.85857391,Dilworth Tasting Room,"8,416",,4.2952536295
7682,trubble-brewing-fort-wayne,Trubble Brewing,2.0,4.0,55,Fort Wayne,IN,46807,41.05976868,-85.15185547,Trubble Brewing,"1,631","13,456",4.16640328698
7683,moo-and-brew-charlotte,Moo & Brew,2.0,4.0,157,Charlotte,NC,28205,35.22080737,-80.81695519,Moo & Brew,"8,417",,4.07725004134
7684,salud-cerveceria-charlotte,Salud Cerveceria,2.0,4.5,11,Charlotte,NC,28205,35.2476969,-80.8043019,Salud Cerveceria,"8,418",,4.22138258218
7685,flying-saucer-draught-emporium-charlotte-3,Flying Saucer Draught Emporium,2.0,4.0,222,Charlotte,NC,28262,35.31669443,-80.7405518,Flying Saucer Draught Emporium,"8,419",,4.06191376953
7686,the-hop-shop-charlotte-2,The Hop Shop,2.0,4.5,12,Charlotte,NC,28204,35.22035215,-80.81696726,The Hop Shop,"8,421",,4.2237556067
7687,shelburne-vineyard-shelburne,Shelburne Vineyard,2.0,4.0,50,Shelburne,VT,05482,44.3664083,-73.2339033,Shelburne Vineyard,"8,422",,4.0
7688,lees-on-riverstreet-at-the-1907-ellijay-2,Lee's on Riverstreet at The 1907,2.0,4.0,75,Ellijay,GA,30540,34.69455271,-84.48239438,Lee's on Riverstreet at The 1907,"8,423",,4.07026563839
7689,ps-pizza-house-le-mars,P's Pizza House,2.0,3.0,7,Le Mars,IA,51031,42.78498459,-96.17796326,P's Pizza House,"8,424",,3.0
7690,english-setter-spokane-valley,English Setter,2.0,4.0,31,Spokane Valley,WA,99216,47.68070935,-117.1983598,English Setter,"8,427",,4.22752808989
7691,steady-flow-growler-house-spokane-valley,Steady Flow Growler House,2.0,5.0,13,Spokane Valley,WA,99037,47.6599312,-117.196373,Steady Flow Growler House,"8,428",,4.87264150943
7692,rookies-root-beer-burlington,Rookie's Root Beer,2.0,5.0,4,Burlington,VT,05408,44.52095881,-73.2565067,Rookie's Root Beer,"8,429",,4.14297909649
7693,saranac-commons-spokane-2,Saranac Commons,2.0,4.0,5,Spokane,WA,99201,47.65875244,-117.4119873,Saranac Commons,"8,430",,4.05200105319
7694,lantern-tap-house-spokane-2,Lantern Tap House,2.0,4.0,86,Spokane,WA,99202,47.64628,-117.3901,Lantern Tap House,"8,432",,4.02553461071
7695,smoky-mountain-brewery-pigeon-forge,Smoky Mountain Brewery,2.0,3.5,249,Pigeon Forge,TN,37863,35.80607,-83.57836,Smoky Mountain Brewery,"8,435",,3.68280254777
7696,chandlers-maysville,Chandler's,2.0,4.0,41,Maysville,KY,41056,38.64733505,-83.76451874,Chandler's,"8,436",,4.0
7697,kroger-discount-liquor-shoppe-maysville,Kroger Discount Liquor Shoppe,2.0,4.0,1,Maysville,KY,41056,38.6255455,-83.79174042,Kroger Discount Liquor Shoppe,"8,437",,4.0
