blogmap,city,country,id,imagecount,name,overall,phone,proxylink,reviewlink,state,status,street,zip
http://beermapping.com/maps/blogproxy.php?locid=21025andamp;d=1andamp;type=norm,Charleston,United States,21025,0,Lagunitas Charleston Tap Room and Beer Sanctuary,0,(843) 853-4677,http://beermapping.com/maps/proxymaps.php?locid=21025andamp;d=5,https://beermapping.com/location/21025,SC,Brewpub,161 East Bay St,29401
http://beermapping.com/maps/blogproxy.php?locid=12205andamp;d=1andamp;type=norm,Charleston,United States,12205,0,Laura Alberts,0,(843) 881-4711,http://beermapping.com/maps/proxymaps.php?locid=12205andamp;d=5,https://beermapping.com/location/12205,SC,Beer Bar,891 Island Park Drive,29492
http://beermapping.com/maps/blogproxy.php?locid=759andamp;d=1andamp;type=norm,Myrtle Beach,United States,759,1,Liberty Steakhouse Brewery - Myrtle Beach,0,(843) 626-4677,http://beermapping.com/maps/proxymaps.php?locid=759andamp;d=5,https://beermapping.com/location/759,SC,Brewpub,1321 Celebrity Circle,29577
http://beermapping.com/maps/blogproxy.php?locid=7026andamp;d=1andamp;type=norm,Columbia,United States,7026,0,Liberty Tap Room and Grill - Columbia,90.0001,(803) 461-4677,http://beermapping.com/maps/proxymaps.php?locid=7026andamp;d=5,https://beermapping.com/location/7026,SC,Beer Bar,828 Gervais St,29201
http://beermapping.com/maps/blogproxy.php?locid=6241andamp;d=1andamp;type=norm,Greenville,United States,6241,0,Liberty Tap Room and Grill - Greenville,0,(864) 770-7777,http://beermapping.com/maps/proxymaps.php?locid=6241andamp;d=5,https://beermapping.com/location/6241,SC,Beer Bar,941 South Main St.,29601
http://beermapping.com/maps/blogproxy.php?locid=5171andamp;d=1andamp;type=norm,Myrtle Beach,United States,5171,3,Liberty Tap Room and Grill - Myrtle Beach,100,(843) 839-4677,http://beermapping.com/maps/proxymaps.php?locid=5171andamp;d=5,https://beermapping.com/location/5171,SC,Beer Bar,7651 North Kings Hwy,29572
http://beermapping.com/maps/blogproxy.php?locid=20527andamp;d=1andamp;type=norm,Charleston,United States,20527,0,Lo-Fi Brewing,0,,http://beermapping.com/maps/proxymaps.php?locid=20527andamp;d=5,https://beermapping.com/location/20527,SC,Brewery,2038 Meeting Street Rd,29405
http://beermapping.com/maps/blogproxy.php?locid=14404andamp;d=1andamp;type=norm,Little River,United States,14404,3,Lowes Foods - Little River,91.6667,(843) 280-7101,http://beermapping.com/maps/proxymaps.php?locid=14404andamp;d=5,https://beermapping.com/location/14404,SC,Beer Store,111 Pavilion Dr,29566
http://beermapping.com/maps/blogproxy.php?locid=19202andamp;d=1andamp;type=norm,Rock Hill,United States,19202,0,McHale's Irish Pub,0,803-329-8580,http://beermapping.com/maps/proxymaps.php?locid=19202andamp;d=5,https://beermapping.com/location/19202,SC,Beer Bar,122 E Main St,29730
http://beermapping.com/maps/blogproxy.php?locid=6349andamp;d=1andamp;type=norm,Charleston,United States,6349,0,Mellow Mushroom - Charleston,80.000075,843-723-7374,http://beermapping.com/maps/proxymaps.php?locid=6349andamp;d=5,https://beermapping.com/location/6349,SC,Beer Bar,309 King Street,29401
http://beermapping.com/maps/blogproxy.php?locid=8769andamp;d=1andamp;type=norm,Myrtle Beach,United States,8769,2,Mellow Mushroom - Myrtle Beach,86.66665,(843) 444-1122,http://beermapping.com/maps/proxymaps.php?locid=8769andamp;d=5,https://beermapping.com/location/8769,SC,Beer Bar,1571 21st Avenue North,29577
http://beermapping.com/maps/blogproxy.php?locid=12742andamp;d=1andamp;type=norm,Florence,United States,12742,0,Mickey Finn's - North,0,(843) 317-9463,http://beermapping.com/maps/proxymaps.php?locid=12742andamp;d=5,https://beermapping.com/location/12742,SC,Beer Store,194 South Cashua Drive,29501
http://beermapping.com/maps/blogproxy.php?locid=12745andamp;d=1andamp;type=norm,Florence,United States,12745,0,Mickey Finn's - South,0,(843) 413-1182,http://beermapping.com/maps/proxymaps.php?locid=12745andamp;d=5,https://beermapping.com/location/12745,SC,Beer Store,550 Pamplico Highway,29505
http://beermapping.com/maps/blogproxy.php?locid=13557andamp;d=1andamp;type=norm,Greenwood,United States,13557,0,"Mill House, The",0,(864) 993-7302,http://beermapping.com/maps/proxymaps.php?locid=13557andamp;d=5,https://beermapping.com/location/13557,SC,Beer Bar,237 Maxwell Ave,29649
http://beermapping.com/maps/blogproxy.php?locid=19207andamp;d=1andamp;type=norm,Columbia,United States,19207,0,Morganelli's Party Store,0,803-787-5651,http://beermapping.com/maps/proxymaps.php?locid=19207andamp;d=5,https://beermapping.com/location/19207,SC,Beer Store,3155 Forest Dr,29204
http://beermapping.com/maps/blogproxy.php?locid=906andamp;d=1andamp;type=norm,Myrtle Beach,United States,906,2,New South Brewing Company,0,(843) 916-2337,http://beermapping.com/maps/proxymaps.php?locid=906andamp;d=5,https://beermapping.com/location/906,SC,Brewery,851 Campbell Street,29577
http://beermapping.com/maps/blogproxy.php?locid=5128andamp;d=1andamp;type=norm,Clemson,United States,5128,0,Nick's Tavern and Deli,86.6666,864-654-4890,http://beermapping.com/maps/proxymaps.php?locid=5128andamp;d=5,https://beermapping.com/location/5128,SC,Beer Bar,107-2 Sloan Street,29631
http://beermapping.com/maps/blogproxy.php?locid=18451andamp;d=1andamp;type=norm,North Augusta,United States,18451,0,North Augusta Wine and Beverage,0,803-279-1115,http://beermapping.com/maps/proxymaps.php?locid=18451andamp;d=5,https://beermapping.com/location/18451,SC,Beer Store,1135 Knox Ave,29841
http://beermapping.com/maps/blogproxy.php?locid=13878andamp;d=1andamp;type=norm,Greenville,United States,13878,0,Nose Dive,0,(864) 373-7300,http://beermapping.com/maps/proxymaps.php?locid=13878andamp;d=5,https://beermapping.com/location/13878,SC,Beer Bar,116 South Main Street,29601
http://beermapping.com/maps/blogproxy.php?locid=19649andamp;d=1andamp;type=norm,Lexington,United States,19649,0,Old Mill Brewpub,0,803-785-2337,http://beermapping.com/maps/proxymaps.php?locid=19649andamp;d=5,https://beermapping.com/location/19649,SC,Brewpub,711 E. Main St,29072
http://beermapping.com/maps/blogproxy.php?locid=983andamp;d=1andamp;type=norm,Charleston,United States,983,3,Palmetto Brewing Company,76.6666,(843) 937-0903,http://beermapping.com/maps/proxymaps.php?locid=983andamp;d=5,https://beermapping.com/location/983,SC,Brewery,289 Huger St.,29403
http://beermapping.com/maps/blogproxy.php?locid=18509andamp;d=1andamp;type=norm,Pawleys Island,United States,18509,4,Pawleys Wine and Spirits,80,(843) 237-8106,http://beermapping.com/maps/proxymaps.php?locid=18509andamp;d=5,https://beermapping.com/location/18509,SC,Beer Store,10135 Ocean Hwy,29585
http://beermapping.com/maps/blogproxy.php?locid=8770andamp;d=1andamp;type=norm,Myrtle Beach,United States,8770,0,Piggly Wiggly at The Market Common,86.6667,(843) 839-0805,http://beermapping.com/maps/proxymaps.php?locid=8770andamp;d=5,https://beermapping.com/location/8770,SC,Beer Store,1220 Moser Dr,29577
http://beermapping.com/maps/blogproxy.php?locid=13495andamp;d=1andamp;type=norm,Aiken,United States,13495,0,"Pizza Joint, The",0,(803) 648-9074,http://beermapping.com/maps/proxymaps.php?locid=13495andamp;d=5,https://beermapping.com/location/13495,SC,Beer Bar,125 Richland Ave,29801
http://beermapping.com/maps/blogproxy.php?locid=8738andamp;d=1andamp;type=norm,Columbia,United States,8738,0,Publick House,0,(803) 256-2207,http://beermapping.com/maps/proxymaps.php?locid=8738andamp;d=5,https://beermapping.com/location/8738,SC,Beer Bar,2307 Devine St,29205
http://beermapping.com/maps/blogproxy.php?locid=19042andamp;d=1andamp;type=norm,Greenville,United States,19042,0,Quest Brewing Company,0,864-272-6232,http://beermapping.com/maps/proxymaps.php?locid=19042andamp;d=5,https://beermapping.com/location/19042,SC,Brewery,55 Airview Drive,29607
http://beermapping.com/maps/blogproxy.php?locid=7423andamp;d=1andamp;type=norm,Pawleys Island,United States,7423,3,Quigley's Pint And Plate,82.499975,(843) 237-7010,http://beermapping.com/maps/proxymaps.php?locid=7423andamp;d=5,https://beermapping.com/location/7423,SC,Brewpub,257 Willbrook Blvd,29585
http://beermapping.com/maps/blogproxy.php?locid=1036andamp;d=1andamp;type=norm,Spartanburg,United States,1036,0,R.J. Rockers Brewing Co.,0,(864) 583-3100,http://beermapping.com/maps/proxymaps.php?locid=1036andamp;d=5,https://beermapping.com/location/1036,SC,Brewery,117 West Main Street,29301
http://beermapping.com/maps/blogproxy.php?locid=20524andamp;d=1andamp;type=norm,Charleston,United States,20524,0,Revelry Brewing,0,843-203-6194,http://beermapping.com/maps/proxymaps.php?locid=20524andamp;d=5,https://beermapping.com/location/20524,SC,Brewpub,10 Conroy St,29403
http://beermapping.com/maps/blogproxy.php?locid=16452andamp;d=1andamp;type=norm,Ridgeland,United States,16452,0,River Dog Brewing Company,0,,http://beermapping.com/maps/proxymaps.php?locid=16452andamp;d=5,https://beermapping.com/location/16452,SC,Brewery,591 Browns Cove Road N.  Suite H ,29936
http://beermapping.com/maps/blogproxy.php?locid=18872andamp;d=1andamp;type=norm,Columbia,United States,18872,0,River Rat Brewery,0,(803) 724-5712,http://beermapping.com/maps/proxymaps.php?locid=18872andamp;d=5,https://beermapping.com/location/18872,SC,Brewery,1231 Shop Road,29201
http://beermapping.com/maps/blogproxy.php?locid=5130andamp;d=1andamp;type=norm,Anderson,United States,5130,0,Scrooge's Spirits,0,864-226-1643,http://beermapping.com/maps/proxymaps.php?locid=5130andamp;d=5,https://beermapping.com/location/5130,SC,Beer Store,4414 Clemson Boulevard,29621
http://beermapping.com/maps/blogproxy.php?locid=19498andamp;d=1andamp;type=norm,Florence,United States,19498,0,Seminar Brewing,0,843-665-9200,http://beermapping.com/maps/proxymaps.php?locid=19498andamp;d=5,https://beermapping.com/location/19498,SC,Brewery,1945 W. Palmetto St Ste 348,29501
http://beermapping.com/maps/blogproxy.php?locid=14866andamp;d=1andamp;type=norm,Fort Mill,United States,14866,0,Skull Coast Ales,0,(803) 619-9295,http://beermapping.com/maps/proxymaps.php?locid=14866andamp;d=5,https://beermapping.com/location/14866,SC,Brewery,802 Somerton Drive,29715
http://beermapping.com/maps/blogproxy.php?locid=20548andamp;d=1andamp;type=norm,Columbia,United States,20548,0,Southern Brewed,0,803-661-7933,http://beermapping.com/maps/proxymaps.php?locid=20548andamp;d=5,https://beermapping.com/location/20548,SC,Beer Store,"120 Sparkleberry Crossing Rd, STE 10",29229
http://beermapping.com/maps/blogproxy.php?locid=19181andamp;d=1andamp;type=norm,Greer,United States,19181,0,Southern Growl,0,864-655-7444,http://beermapping.com/maps/proxymaps.php?locid=19181andamp;d=5,https://beermapping.com/location/19181,SC,Beer Bar,6 S. Buncombe Rd,29650
http://beermapping.com/maps/blogproxy.php?locid=17253andamp;d=1andamp;type=norm,Florence,United States,17253,0,Southern Hops Brewing Co,0,(843) 667-1900,http://beermapping.com/maps/proxymaps.php?locid=17253andamp;d=5,https://beermapping.com/location/17253,SC,Brewpub,911 Sunset Acres Lane,29501
http://beermapping.com/maps/blogproxy.php?locid=7855andamp;d=1andamp;type=norm,Fort Mill,United States,7855,0,Southern Spirits,88.3333,(803) 548-8888,http://beermapping.com/maps/proxymaps.php?locid=7855andamp;d=5,https://beermapping.com/location/7855,SC,Beer Store,9989 Charlotte Hwy,29715
http://beermapping.com/maps/blogproxy.php?locid=8980andamp;d=1andamp;type=norm,Taylors,United States,8980,0,State Spirits,86.66665,(864) 292-9699,http://beermapping.com/maps/proxymaps.php?locid=8980andamp;d=5,https://beermapping.com/location/8980,SC,Beer Store,3608 Wade Hampton Blvd,29687
http://beermapping.com/maps/blogproxy.php?locid=20555andamp;d=1andamp;type=norm,Hilton Head Island,United States,20555,0,Steamer Seafood,0,843-785-2070,http://beermapping.com/maps/proxymaps.php?locid=20555andamp;d=5,https://beermapping.com/location/20555,SC,Beer Bar,1 N Forest Beach Dr Unit i-1,29928
http://beermapping.com/maps/blogproxy.php?locid=16788andamp;d=1andamp;type=norm,Goose Creek,United States,16788,0,Sunoco APlus,0,(843) 764-1763,http://beermapping.com/maps/proxymaps.php?locid=16788andamp;d=5,https://beermapping.com/location/16788,SC,Beer Store,301 Goose Creek Boulevard,29445
http://beermapping.com/maps/blogproxy.php?locid=16797andamp;d=1andamp;type=norm,Mt. Pleasant,,16797,0,Sunoco APlus,0,(843) 884-6677,http://beermapping.com/maps/proxymaps.php?locid=16797andamp;d=5,https://beermapping.com/location/16797,SC,Beer Store,1265 Ben Sawyer Blvd,29464
http://beermapping.com/maps/blogproxy.php?locid=16789andamp;d=1andamp;type=norm,Goose Creek,United States,16789,0,Sunoco APlus,0,(843) 553-5595,http://beermapping.com/maps/proxymaps.php?locid=16789andamp;d=5,https://beermapping.com/location/16789,SC,Beer Store,200 St James Ave,29445
http://beermapping.com/maps/blogproxy.php?locid=16790andamp;d=1andamp;type=norm,Goose Creek,United States,16790,0,Sunoco APlus,0,(843) 572-3681,http://beermapping.com/maps/proxymaps.php?locid=16790andamp;d=5,https://beermapping.com/location/16790,SC,Beer Store,1519 Red Bank Road,29445
http://beermapping.com/maps/blogproxy.php?locid=16791andamp;d=1andamp;type=norm,Ladson,United States,16791,0,Sunoco APlus,0,(843) 764-0085,http://beermapping.com/maps/proxymaps.php?locid=16791andamp;d=5,https://beermapping.com/location/16791,SC,Beer Store,9488 US HWY 78,29456
http://beermapping.com/maps/blogproxy.php?locid=16798andamp;d=1andamp;type=norm,Mt. Pleasant,United States,16798,0,Sunoco APlus,0,(843) 884-0525,http://beermapping.com/maps/proxymaps.php?locid=16798andamp;d=5,https://beermapping.com/location/16798,SC,Beer Store,1515 HWY 17N,29464
http://beermapping.com/maps/blogproxy.php?locid=16792andamp;d=1andamp;type=norm,Ladson,United States,16792,0,Sunoco APlus,0,(843) 797-1891,http://beermapping.com/maps/proxymaps.php?locid=16792andamp;d=5,https://beermapping.com/location/16792,SC,Beer Store,336 College Park Road,29456
http://beermapping.com/maps/blogproxy.php?locid=16799andamp;d=1andamp;type=norm,N. Charleston,United States,16799,0,Sunoco APlus,0,(843) 767-9829,http://beermapping.com/maps/proxymaps.php?locid=16799andamp;d=5,https://beermapping.com/location/16799,SC,Beer Store,3564 Montague Ave,29418
http://beermapping.com/maps/blogproxy.php?locid=16793andamp;d=1andamp;type=norm,Summerville,United States,16793,0,Sunoco APlus,0,(843) 851-0785,http://beermapping.com/maps/proxymaps.php?locid=16793andamp;d=5,https://beermapping.com/location/16793,SC,Beer Store,10600 Dorchester Road,29485
http://beermapping.com/maps/blogproxy.php?locid=16800andamp;d=1andamp;type=norm,N. Charleston,United States,16800,0,Sunoco APlus,0,(843) 552-3447,http://beermapping.com/maps/proxymaps.php?locid=16800andamp;d=5,https://beermapping.com/location/16800,SC,Beer Store,4900 Ashley Phosphate Rd,29418
http://beermapping.com/maps/blogproxy.php?locid=16794andamp;d=1andamp;type=norm,Summerville,United States,16794,0,Sunoco APlus,0,(843) 871-1545,http://beermapping.com/maps/proxymaps.php?locid=16794andamp;d=5,https://beermapping.com/location/16794,SC,Beer Store,600 Bacon's Bridge Rd,29485
http://beermapping.com/maps/blogproxy.php?locid=16795andamp;d=1andamp;type=norm,Charleston,United States,16795,0,Sunoco APlus,0,(843) 763-9573,http://beermapping.com/maps/proxymaps.php?locid=16795andamp;d=5,https://beermapping.com/location/16795,SC,Beer Store,1984 Sam Rittenberg Blvd,29407
http://beermapping.com/maps/blogproxy.php?locid=16796andamp;d=1andamp;type=norm,Charleston,United States,16796,0,Sunoco APlus,0,(843) 762-4116,http://beermapping.com/maps/proxymaps.php?locid=16796andamp;d=5,https://beermapping.com/location/16796,SC,Beer Store,737 Folly Rd,29412
http://beermapping.com/maps/blogproxy.php?locid=8771andamp;d=1andamp;type=norm,Murrells Inlet,United States,8771,0,Surf Beverage,85,(843) 357-7873,http://beermapping.com/maps/proxymaps.php?locid=8771andamp;d=5,https://beermapping.com/location/8771,SC,Beer Store,3140 Highway 17 Bus.,29576
http://beermapping.com/maps/blogproxy.php?locid=19209andamp;d=1andamp;type=norm,Columbia,United States,19209,0,Swamp Cabbage Brewing,0,,http://beermapping.com/maps/proxymaps.php?locid=19209andamp;d=5,https://beermapping.com/location/19209,SC,Brewery,321 Brookwood Dr,29201
http://beermapping.com/maps/blogproxy.php?locid=19044andamp;d=1andamp;type=norm,Travelers Rest,United States,19044,0,Swamp Rabbit Brewery,0,(864) 610-2424,http://beermapping.com/maps/proxymaps.php?locid=19044andamp;d=5,https://beermapping.com/location/19044,SC,Brewery,26 South Main St,29690
http://beermapping.com/maps/blogproxy.php?locid=5169andamp;d=1andamp;type=norm,North Myrtle Beach,United States,5169,4,TBonz Gill and Grill - Barefoot Landing,0,(843) 272-7111,http://beermapping.com/maps/proxymaps.php?locid=5169andamp;d=5,https://beermapping.com/location/5169,SC,Beer Bar,4732 Highway 17 S,29582
http://beermapping.com/maps/blogproxy.php?locid=7028andamp;d=1andamp;type=norm,Charleston,United States,7028,0,TBonz Gill and Grill - N Market St,0,(843) 577-2511,http://beermapping.com/maps/proxymaps.php?locid=7028andamp;d=5,https://beermapping.com/location/7028,SC,Beer Bar,80 N. Market Street,29401
http://beermapping.com/maps/blogproxy.php?locid=7027andamp;d=1andamp;type=norm,Charleston,United States,7027,0,TBonz Gill and Grill - Old Towne Rd,0,(843) 556-2478,http://beermapping.com/maps/proxymaps.php?locid=7027andamp;d=5,https://beermapping.com/location/7027,SC,Beer Bar,1668 Old Towne Road,29407
http://beermapping.com/maps/blogproxy.php?locid=5170andamp;d=1andamp;type=norm,Myrtle Beach,United States,5170,2,TBonz Gill and Grill - Seaboard Commons,0,(843) 946-7111,http://beermapping.com/maps/proxymaps.php?locid=5170andamp;d=5,https://beermapping.com/location/5170,SC,Beer Bar,1169 Seaboard St,29577
http://beermapping.com/maps/blogproxy.php?locid=6573andamp;d=1andamp;type=norm,Spartanburg,United States,6573,0,Terry's Taproom,86.6666,(864) 583-0265,http://beermapping.com/maps/proxymaps.php?locid=6573andamp;d=5,https://beermapping.com/location/6573,SC,Beer Bar,1200 E. Main Street,29307
http://beermapping.com/maps/blogproxy.php?locid=18873andamp;d=1andamp;type=norm,N. Charleston,United States,18873,0,The Brew Cellar,0,843-554-0301,http://beermapping.com/maps/proxymaps.php?locid=18873andamp;d=5,https://beermapping.com/location/18873,SC,Beer Store,"1050 E. Montague Ave, Suite D",29405
http://beermapping.com/maps/blogproxy.php?locid=14033andamp;d=1andamp;type=norm,Greenville,United States,14033,0,The Greenville Beer Exchange,0,(864) 232-3533,http://beermapping.com/maps/proxymaps.php?locid=14033andamp;d=5,https://beermapping.com/location/14033,SC,Beer Store,7 S. Laurens St.,29601
http://beermapping.com/maps/blogproxy.php?locid=11803andamp;d=1andamp;type=norm,Hilton Head,United States,11803,0,The Lodge,0,(843) 842-8966,http://beermapping.com/maps/proxymaps.php?locid=11803andamp;d=5,https://beermapping.com/location/11803,SC,Beer Bar,7B Greenwood Dr # 4,29928
http://beermapping.com/maps/blogproxy.php?locid=8386andamp;d=1andamp;type=norm,Spartanburg,United States,8386,0,The Oasis,73.3334,(864) 595-0027,http://beermapping.com/maps/proxymaps.php?locid=8386andamp;d=5,https://beermapping.com/location/8386,SC,Beer Store,102 Southport Rd.,29306
http://beermapping.com/maps/blogproxy.php?locid=1315andamp;d=1andamp;type=norm,Greenville,United States,1315,0,Thomas Creek Brewery,0,(864) 605-1166,http://beermapping.com/maps/proxymaps.php?locid=1315andamp;d=5,https://beermapping.com/location/1315,SC,Brewery,2054 Piedmont Hwy,29605
http://beermapping.com/maps/blogproxy.php?locid=11984andamp;d=1andamp;type=norm,Pendleton,United States,11984,0,Tiger Qwick Mart,0,(864) 654-2907,http://beermapping.com/maps/proxymaps.php?locid=11984andamp;d=5,https://beermapping.com/location/11984,SC,Beer Store,215 Pendleton Road,29631
http://beermapping.com/maps/blogproxy.php?locid=6614andamp;d=1andamp;type=norm,Charleston,United States,6614,0,Total Wine and More - Charleston,80,(843) 763-7034,http://beermapping.com/maps/proxymaps.php?locid=6614andamp;d=5,https://beermapping.com/location/6614,SC,Beer Store,1820 Ashley River Road,29407
http://beermapping.com/maps/blogproxy.php?locid=5129andamp;d=1andamp;type=norm,Greenville,United States,5129,0,Total Wine and More - Greenville,78.3334,864-288-4575,http://beermapping.com/maps/proxymaps.php?locid=5129andamp;d=5,https://beermapping.com/location/5129,SC,Beer Store,1125 Woodruff Road,29607
http://beermapping.com/maps/blogproxy.php?locid=19056andamp;d=1andamp;type=norm,Camden,United States,19056,0,Traders Party and Wine Shop - #1,0,803-432-7565,http://beermapping.com/maps/proxymaps.php?locid=19056andamp;d=5,https://beermapping.com/location/19056,SC,Beer Store,2412 Broad St,29020
http://beermapping.com/maps/blogproxy.php?locid=19057andamp;d=1andamp;type=norm,Camden,United States,19057,0,Traders Party and Wine Shop - #2,0,803-432-7500,http://beermapping.com/maps/proxymaps.php?locid=19057andamp;d=5,https://beermapping.com/location/19057,SC,Beer Store,80 Dekalb St,29020
http://beermapping.com/maps/blogproxy.php?locid=20525andamp;d=1andamp;type=norm,Charleston,United States,20525,0,Tradesman Brewing,0,843-410-1315,http://beermapping.com/maps/proxymaps.php?locid=20525andamp;d=5,https://beermapping.com/location/20525,SC,Brewery,1639 Tatum St,29412
http://beermapping.com/maps/blogproxy.php?locid=13879andamp;d=1andamp;type=norm,Greenville,United States,13879,0,"Trappe Door, The",0,(864) 451-7490,http://beermapping.com/maps/proxymaps.php?locid=13879andamp;d=5,https://beermapping.com/location/13879,SC,Beer Bar,23 W Washington Street,29601
http://beermapping.com/maps/blogproxy.php?locid=21072andamp;d=1andamp;type=norm,Columbia,United States,21072,0,Twisted Spur Brewing,78.3334,(803) 764-0203,http://beermapping.com/maps/proxymaps.php?locid=21072andamp;d=5,https://beermapping.com/location/21072,SC,Brewpub,705 Gervais St,29201
http://beermapping.com/maps/blogproxy.php?locid=13884andamp;d=1andamp;type=norm,Greenville,United States,13884,0,West End Wine and Spirits,0,(864) 241-7800,http://beermapping.com/maps/proxymaps.php?locid=13884andamp;d=5,https://beermapping.com/location/13884,SC,Beer Store,818 South Main Street,29601
http://beermapping.com/maps/blogproxy.php?locid=15030andamp;d=1andamp;type=norm,Mount Pleasant,United States,15030,0,Westbrook Brewing Co,0,(843) 654-9112,http://beermapping.com/maps/proxymaps.php?locid=15030andamp;d=5,https://beermapping.com/location/15030,SC,Brewery,510 Ridge Rd,29464
http://beermapping.com/maps/blogproxy.php?locid=8981andamp;d=1andamp;type=norm,Greenville,United States,8981,0,Whole Foods Market - Greenville,83.3333,(864) 335-2300,http://beermapping.com/maps/proxymaps.php?locid=8981andamp;d=5,https://beermapping.com/location/8981,SC,Beer Store,1140 Woodruff Rd,29607
http://beermapping.com/maps/blogproxy.php?locid=12202andamp;d=1andamp;type=norm,Mt Pleasant,United States,12202,0,Wine Awhile,0,(843) 881-3155,http://beermapping.com/maps/proxymaps.php?locid=12202andamp;d=5,https://beermapping.com/location/12202,SC,Beer Bar,1039 Hwy 41 suite 200,29466
http://beermapping.com/maps/blogproxy.php?locid=14493andamp;d=1andamp;type=norm,North Augusta,United States,14493,0,Wine World,0,(803) 279-9522,http://beermapping.com/maps/proxymaps.php?locid=14493andamp;d=5,https://beermapping.com/location/14493,SC,Beer Store,133 Georgia Ave,29841
http://beermapping.com/maps/blogproxy.php?locid=20437andamp;d=1andamp;type=norm,Hilton Head Island,United States,20437,0,World of Beer - Hilton Head,0,843-342-5522,http://beermapping.com/maps/proxymaps.php?locid=20437andamp;d=5,https://beermapping.com/location/20437,SC,Beer Bar,30 Shelter Cove Ln #140,29928
http://beermapping.com/maps/blogproxy.php?locid=19208andamp;d=1andamp;type=norm,Columbia,United States,19208,0,World of Beer - The Vista,0,803-509-6020,http://beermapping.com/maps/proxymaps.php?locid=19208andamp;d=5,https://beermapping.com/location/19208,SC,Beer Bar,902 Gervais St,29201
http://beermapping.com/maps/blogproxy.php?locid=7418andamp;d=1andamp;type=norm,Yankton,United States,7418,0,Ben's Brewing Company,0,(605) 260-4844,http://beermapping.com/maps/proxymaps.php?locid=7418andamp;d=5,https://beermapping.com/location/7418,SD,Brewpub,222 W 3rd St,57078
http://beermapping.com/maps/blogproxy.php?locid=15342andamp;d=1andamp;type=norm,Custer,United States,15342,0,Bitter Esters Brewhouse,0,,http://beermapping.com/maps/proxymaps.php?locid=15342andamp;d=5,https://beermapping.com/location/15342,SD,Brewpub,607 Mt. Rushmore Road,57730
http://beermapping.com/maps/blogproxy.php?locid=5464andamp;d=1andamp;type=norm,Spearfish,United States,5464,4,Crow Peak Brewing Company,86.6666,(605)717-0006,http://beermapping.com/maps/proxymaps.php?locid=5464andamp;d=5,https://beermapping.com/location/5464,SD,Brewpub,125 W. Highway 14,57783
http://beermapping.com/maps/blogproxy.php?locid=18116andamp;d=1andamp;type=norm,Brookings,United States,18116,0,Cubby's Sports Bar and Grill,0,605-696-7978,http://beermapping.com/maps/proxymaps.php?locid=18116andamp;d=5,https://beermapping.com/location/18116,SD,Beer Bar,307 Main Ave,57006
http://beermapping.com/maps/blogproxy.php?locid=3881andamp;d=1andamp;type=norm,Watertown,United States,3881,0,"Dempsey's Brewery, Pub and Restaurant",59.99975,605-882-9760,http://beermapping.com/maps/proxymaps.php?locid=3881andamp;d=5,https://beermapping.com/location/3881,SD,Brewpub,127 N Broadway,57201
http://beermapping.com/maps/blogproxy.php?locid=20208andamp;d=1andamp;type=norm,Souix Falls,United States,20208,0,Fernson Brewing Company,0,605-789-3822,http://beermapping.com/maps/proxymaps.php?locid=20208andamp;d=5,https://beermapping.com/location/20208,SD,Brewery,1400 E Robur Dr.,57104
http://beermapping.com/maps/blogproxy.php?locid=436andamp;d=1andamp;type=norm,Rapid City,United States,436,5,Firehouse Brewing Co.,60.8331625,(605) 348-1915,http://beermapping.com/maps/proxymaps.php?locid=436andamp;d=5,https://beermapping.com/location/436,SD,Brewpub,601 Main St.,57701
http://beermapping.com/maps/blogproxy.php?locid=14217andamp;d=1andamp;type=norm,Spearfish,United States,14217,0,Flanagan's Irish Pub,0,(605) 722-2356,http://beermapping.com/maps/proxymaps.php?locid=14217andamp;d=5,https://beermapping.com/location/14217,SD,Beer Bar,729 7th St. ,57783
http://beermapping.com/maps/blogproxy.php?locid=17799andamp;d=1andamp;type=norm,Sioux Falls,United States,17799,0,Fogies Liquor and Stogies,0,605-275-9575,http://beermapping.com/maps/proxymaps.php?locid=17799andamp;d=5,https://beermapping.com/location/17799,SD,Beer Store,5020 South Marion Road,57108
http://beermapping.com/maps/blogproxy.php?locid=532andamp;d=1andamp;type=norm,Sioux Falls,United States,532,3,Granite City Food and Brewery - Sioux Falls,0,(605) 362-0000,http://beermapping.com/maps/proxymaps.php?locid=532andamp;d=5,https://beermapping.com/location/532,SD,Brewpub,2620 So. Louise Ave.,57104
http://beermapping.com/maps/blogproxy.php?locid=19015andamp;d=1andamp;type=norm,Rapid City,United States,19015,0,Hay Camp Brewing Co,0,(970) 412-5286,http://beermapping.com/maps/proxymaps.php?locid=19015andamp;d=5,https://beermapping.com/location/19015,SD,Brewery,201 Main Street. Suite 109,57701
http://beermapping.com/maps/blogproxy.php?locid=15204andamp;d=1andamp;type=norm,Brookings,United States,15204,0,Heist Brewing Company,0,(605) 549-5558,http://beermapping.com/maps/proxymaps.php?locid=15204andamp;d=5,https://beermapping.com/location/15204,SD,Brewery,611 2nd street,57006
http://beermapping.com/maps/blogproxy.php?locid=20733andamp;d=1andamp;type=norm,Sioux Falls,United States,20733,0,Hydra Beer Company,0,605-275-5544,http://beermapping.com/maps/proxymaps.php?locid=20733andamp;d=5,https://beermapping.com/location/20733,SD,Brewery,2425 S. Shirley Ave,57106
